224	[	[	PUNCT	_	_	_	_	_	@kas1981f-words#@kas1981f#544.735#545.066
225	нрзб	нрзб	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@kas1981f-words#@kas1981f#545.066#545.397
226	]	]	PUNCT	_	_	_	_	_	@kas1981f-words#@kas1981f#545.397#545.728
227	даа	даа	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@kas1981f-words#@kas1981f#545.728#546.059
228	да	да	CCONJ	_	_	_	_	_	@kas1981f-words#@kas1981f#546.059#546.39
229	/	/	PUNCT	_	_	_	_	_	@kas1981f-words#@kas1981f#546.39#546.721
230	и	и	CCONJ	_	_	_	_	_	@kas1981f-words#@kas1981f#546.721#547.052
231	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@kas1981f-words#@kas1981f#547.052#547.383
232	сказали	сказать	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@kas1981f-words#@kas1981f#547.383#547.714
233	что	что	PRON	_	Case=Acc	_	_	_	@kas1981f-words#@kas1981f#547.714#548.045
234	надо	надо	ADV	_	Degree=Pos	_	_	_	@kas1981f-words#@kas1981f#548.045#548.376
235	как	как	SCONJ	_	_	_	_	_	@kas1981f-words#@kas1981f#548.376#548.707
236	последняя	последний	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@kas1981f-words#@kas1981f#548.707#549.038
237	так	так	ADV	_	Degree=Pos	_	_	_	@kas1981f-words#@kas1981f#549.038#549.369
238	сказать	сказать	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@kas1981f-words#@kas1981f#549.369#549.7
239	ступень	ступень	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@kas1981f-words#@kas1981f#549.7#550.031
240	надо	надо	ADV	_	Degree=Pos	_	_	_	@kas1981f-words#@kas1981f#550.031#550.362
241	сходить	ходить	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@kas1981f-words#@kas1981f#550.362#550.693
242	к	к	ADP	_	_	_	_	_	@kas1981f-words#@kas1981f#550.693#551.024
243	доктору	доктор	NOUN	_	Animacy=Inan|Case=Dat|Gender=Masc|Number=Sing	_	_	_	@kas1981f-words#@kas1981f#551.024#551.355
244	курпатову	курпатова	NOUN	_	Animacy=Inan|Case=Dat|Gender=Masc|Number=Sing	_	_	_	@kas1981f-words#@kas1981f#551.355#551.686
245	/	/	PUNCT	_	_	_	_	_	@kas1981f-words#@kas1981f#551.686#552.017
246	и	и	CCONJ	_	_	_	_	_	@kas1981f-words#@kas1981f#552.017#552.348
247	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@kas1981f-words#@kas1981f#552.348#552.679
248	должен	должен	ADJ	_	Degree=Pos|Gender=Masc|Number=Sing|Variant=Short	_	_	_	@kas1981f-words#@kas1981f#552.679#553.01
249	вас	вы	PRON	_	Case=Acc|Number=Plur|Person=2	_	_	_	@kas1981f-words#@kas1981f#553.01#553.36
250	тоже	тоже	PART	_	_	_	_	_	@kas1981f-words#@kas1981f#553.64#554.03
251	утвердить	утвердить	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@kas1981f-words#@kas1981f#554.03#554.42
252	а	а	CCONJ	_	_	_	_	_	@kas1981f-words#@kas1981f#554.42#554.81
253	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@kas1981f-words#@kas1981f#554.81#555.2
254	очень	очень	ADV	_	Degree=Pos	_	_	_	@kas1981f-words#@kas1981f#561.41#561.757
255	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@kas1981f-words#@kas1981f#561.757#562.104
256	самая	самый	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@kas1981f-words#@kas1981f#562.104#562.451
257	важная	важный	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@kas1981f-words#@kas1981f#562.451#562.798
258	ступень	ступень	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@kas1981f-words#@kas1981f#562.798#563.145
259	к	к	ADP	_	_	_	_	_	@kas1981f-words#@kas1981f#563.145#563.492
260	какому	какой	DET	_	Case=Dat|Gender=Masc|Number=Sing	_	_	_	@kas1981f-words#@kas1981f#563.492#563.839
261	доктору	доктор	NOUN	_	Animacy=Inan|Case=Dat|Gender=Masc|Number=Sing	_	_	_	@kas1981f-words#@kas1981f#563.839#564.186
262	курпатову	курпатвать	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@kas1981f-words#@kas1981f#564.186#564.533
263	причем	причем	CCONJ	_	_	_	_	_	@kas1981f-words#@kas1981f#564.533#564.88
264	здесь	здесь	ADV	_	Degree=Pos	_	_	_	@kas1981f-words#@kas1981f#564.88#565.227
265	доктор	доктор	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@kas1981f-words#@kas1981f#565.227#565.574
266	курпатов	курпат	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@kas1981f-words#@kas1981f#565.574#565.921
267	/	/	PUNCT	_	_	_	_	_	@kas1981f-words#@kas1981f#565.921#566.268
268	потому	потому	ADV	_	Degree=Pos	_	_	_	@kas1981f-words#@kas1981f#566.268#566.615
269	что	что	SCONJ	_	_	_	_	_	@kas1981f-words#@kas1981f#566.615#566.962
270	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@kas1981f-words#@kas1981f#566.962#567.309
271	-	-	PUNCT	_	_	_	_	_	@kas1981f-words#@kas1981f#567.309#567.656
272	то	то	PART	_	_	_	_	_	@kas1981f-words#@kas1981f#567.656#568.003
273	его	он	PRON	_	Case=Acc|Gender=Masc|Number=Sing|Person=3	_	_	_	@kas1981f-words#@kas1981f#568.003#568.35
274	видела	видеть	VERB	_	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@kas1981f-words#@kas1981f#568.35#568.697
275	только	только	PART	_	_	_	_	_	@kas1981f-words#@kas1981f#568.697#569.044
276	на	на	ADP	_	_	_	_	_	@kas1981f-words#@kas1981f#569.044#569.391
277	телеэкране	телеэкрана	NOUN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing	_	_	_	@kas1981f-words#@kas1981f#569.391#569.74
278	и	и	CCONJ	_	_	_	_	_	@kas1981f-words#@kas1981f#569.74#569.99
279	как	как	ADV	_	Degree=Pos	_	_	_	@kas1981f-words#@kas1981f#569.99#570.24
280	бы	бы	PART	_	_	_	_	_	@kas1981f-words#@kas1981f#570.24#570.49
281	психонализ	психонализ	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@kas1981f-words#@kas1981f#570.49#570.74
282	/	/	PUNCT	_	_	_	_	_	@kas1981f-words#@kas1981f#571.25#571.632
283	и	и	CCONJ	_	_	_	_	_	@kas1981f-words#@kas1981f#571.632#572.014
284	вы	вы	PRON	_	Case=Nom|Number=Plur|Person=2	_	_	_	@kas1981f-words#@kas1981f#572.014#572.396
285	оказались	оказаться	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@kas1981f-words#@kas1981f#572.396#572.78
286	ключевым	ключевой	ADJ	_	Case=Ins|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@kas1981f-words#@kas1981f#574.94#575.283
287	человеком	человек	NOUN	_	Animacy=Anim|Case=Ins|Gender=Masc|Number=Sing	_	_	_	@kas1981f-words#@kas1981f#575.283#575.626
288	там	там	ADV	_	Degree=Pos	_	_	_	@kas1981f-words#@kas1981f#575.626#575.969
289	и	и	CCONJ	_	_	_	_	_	@kas1981f-words#@kas1981f#575.969#576.312
290	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@kas1981f-words#@kas1981f#576.312#576.655
291	очень	очень	ADV	_	Degree=Pos	_	_	_	@kas1981f-words#@kas1981f#576.655#576.998
292	круто	круто	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@kas1981f-words#@kas1981f#576.998#577.341
293	и	и	CCONJ	_	_	_	_	_	@kas1981f-words#@kas1981f#577.341#577.684
294	теперь	теперь	ADV	_	Degree=Pos	_	_	_	@kas1981f-words#@kas1981f#577.684#578.027
295	сбербанк	сбербанк	PROPN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@kas1981f-words#@kas1981f#578.027#578.37
296	вдруг	вдруг	ADV	_	Degree=Pos	_	_	_	@kas1981f-words#@kas1981f#578.37#578.713
297	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@kas1981f-words#@kas1981f#578.713#579.056
298	показалось	казаться	VERB	_	Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@kas1981f-words#@kas1981f#579.056#579.399
299	что	что	SCONJ	_	_	_	_	_	@kas1981f-words#@kas1981f#579.399#579.742
300	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@kas1981f-words#@kas1981f#579.742#580.085
301	дико	дико	ADV	_	Degree=Pos	_	_	_	@kas1981f-words#@kas1981f#580.085#580.428
302	интересно	интересный	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@kas1981f-words#@kas1981f#580.428#580.771
303	/	/	PUNCT	_	_	_	_	_	@kas1981f-words#@kas1981f#580.771#581.114
304	вас	вы	PRON	_	Case=Acc|Number=Plur|Person=2	_	_	_	@kas1981f-words#@kas1981f#581.114#581.457
305	никто	никто	PRON	_	Case=Nom	_	_	_	@kas1981f-words#@kas1981f#581.457#581.8
306	/	/	PUNCT	_	_	_	_	_	@kas1981f-words#@kas1981f#581.8#582.143
307	об	о	ADP	_	_	_	_	_	@kas1981f-words#@kas1981f#582.143#582.486
308	этом	это	PRON	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing	_	_	_	@kas1981f-words#@kas1981f#582.486#582.829
309	не	не	PART	_	_	_	_	_	@kas1981f-words#@kas1981f#582.829#583.172
310	спрашивал	спрашивать	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@kas1981f-words#@kas1981f#583.172#583.53
311	ээ	ээ	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@kas1981f-words#@kas1981f#585.42#586.07
312	/	/	PUNCT	_	_	_	_	_	@kas1981f-words#@kas1981f#586.07#586.475
313	именно	именно	PART	_	_	_	_	_	@kas1981f-words#@kas1981f#586.475#586.88
314	по	по	ADP	_	_	_	_	_	@kas1981f-words#@kas1981f#586.88#587.13
315	поводу	повод	NOUN	_	Animacy=Inan|Case=Dat|Gender=Masc|Number=Sing	_	_	_	@kas1981f-words#@kas1981f#587.13#587.38
316	вот	вот	PART	_	_	_	_	_	@kas1981f-words#@kas1981f#587.38#587.63
317	таких	такой	DET	_	Case=Gen|Number=Plur	_	_	_	@kas1981f-words#@kas1981f#587.63#587.88
318	удивительных	удивительный	ADJ	_	Case=Gen|Degree=Pos|Number=Plur	_	_	_	@kas1981f-words#@kas1981f#589.11#589.453
319	зигзагов	зигзаг	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@kas1981f-words#@kas1981f#589.453#589.796
320	вашей	ваш	DET	_	Case=Gen|Gender=Fem|Number=Sing	_	_	_	@kas1981f-words#@kas1981f#589.796#590.139
321	карьеры	карьера	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@kas1981f-words#@kas1981f#590.139#590.482
322	да	да	CCONJ	_	_	_	_	_	@kas1981f-words#@kas1981f#590.482#590.825
323	почему	почему	ADV	_	Degree=Pos	_	_	_	@kas1981f-words#@kas1981f#590.825#591.168
324	да	да	PART	_	_	_	_	_	@kas1981f-words#@kas1981f#591.168#591.511
325	да	да	PART	_	_	_	_	_	@kas1981f-words#@kas1981f#591.511#591.854
326	/	/	PUNCT	_	_	_	_	_	@kas1981f-words#@kas1981f#591.854#592.197
327	вы	вы	PRON	_	Case=Nom|Number=Plur|Person=2	_	_	_	@kas1981f-words#@kas1981f#592.197#592.54
328	поэто	поэть	ADV	_	Degree=Pos	_	_	_	@kas1981f-words#@kas1981f#592.54#592.883
329	.	.	PUNCT	_	_	_	_	_	@kas1981f-words#@kas1981f#592.883#593.226
330	.	.	PUNCT	_	_	_	_	_	@kas1981f-words#@kas1981f#593.226#593.569
331	потому	потому	ADV	_	Degree=Pos	_	_	_	@kas1981f-words#@kas1981f#593.569#593.912
332	что	что	SCONJ	_	_	_	_	_	@kas1981f-words#@kas1981f#593.912#594.255
333	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@kas1981f-words#@kas1981f#594.255#594.598
334	делаю	делать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@kas1981f-words#@kas1981f#594.598#594.941
335	свой	свой	DET	_	Case=Acc|Gender=Masc|Number=Sing	_	_	_	@kas1981f-words#@kas1981f#594.941#595.284
336	ютюб	ютюб	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@kas1981f-words#@kas1981f#595.284#595.627
337	канал	канал	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@kas1981f-words#@kas1981f#595.627#595.97
338	/	/	PUNCT	_	_	_	_	_	@kas1981f-words#@kas1981f#595.97#596.33
339	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@kas1981f-words#@kas1981f#598.09#598.62
340	там	там	ADV	_	Degree=Pos	_	_	_	@kas1981f-words#@kas1981f#598.82#599.59
341	нужен	нужный	ADJ	_	Degree=Pos|Gender=Masc|Number=Sing|Variant=Short	_	_	_	@kas1981f-words#@kas1981f#603.0#603.535
342	трафик	трафик	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@kas1981f-words#@kas1981f#603.535#604.07
343	/	/	PUNCT	_	_	_	_	_	@kas1981f-words#@kas1981f#604.07#604.454
344	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@kas1981f-words#@kas1981f#604.454#604.838
345	нужны	нужный	ADJ	_	Degree=Pos|Number=Plur|Variant=Short	_	_	_	@kas1981f-words#@kas1981f#604.838#605.222
346	интересные	интересный	ADJ	_	Case=Nom|Degree=Pos|Number=Plur	_	_	_	@kas1981f-words#@kas1981f#605.222#605.606
347	и	и	CCONJ	_	_	_	_	_	@kas1981f-words#@kas1981f#605.606#605.99
348	необычные	необычный	ADJ	_	Case=Nom|Degree=Pos|Number=Plur	_	_	_	@kas1981f-words#@kas1981f#605.99#606.374
349	и	и	CCONJ	_	_	_	_	_	@kas1981f-words#@kas1981f#606.374#606.758
350	необычные	необычный	ADJ	_	Case=Nom|Degree=Pos|Number=Plur	_	_	_	@kas1981f-words#@kas1981f#606.758#607.142
351	герои	герой	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@kas1981f-words#@kas1981f#607.142#607.526
352	горячий	горячий	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Plur	_	_	_	@kas1981f-words#@kas1981f#607.526#607.91
353	абсолютно	абсолютно	ADV	_	Degree=Pos	_	_	_	@kas1981f-words#@kas1981f#607.91#608.294
354	это	это	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@kas1981f-words#@kas1981f#608.294#608.678
355	правда	правда	ADV	_	Degree=Pos	_	_	_	@kas1981f-words#@kas1981f#608.678#609.062
356	вначале	вначале	ADV	_	Degree=Pos	_	_	_	@kas1981f-words#@kas1981f#609.062#609.446
357	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@kas1981f-words#@kas1981f#609.446#609.83
358	/	/	PUNCT	_	_	_	_	_	@kas1981f-words#@kas1981f#609.83#610.214
359	окутал	окутать	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@kas1981f-words#@kas1981f#610.214#610.598
360	собою	себя	PRON	_	Case=Ins	_	_	_	@kas1981f-words#@kas1981f#610.598#610.982
361	первый	первый	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@kas1981f-words#@kas1981f#610.982#611.366
362	канал	канал	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@kas1981f-words#@kas1981f#611.366#611.75
363	/	/	PUNCT	_	_	_	_	_	@kas1981f-words#@kas1981f#611.75#612.134
364	синельщикову	синельщиково	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@kas1981f-words#@kas1981f#612.134#612.518
365	и	и	CCONJ	_	_	_	_	_	@kas1981f-words#@kas1981f#612.518#612.902
366	эрнста	эрнст	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@kas1981f-words#@kas1981f#612.902#613.286
367	/	/	PUNCT	_	_	_	_	_	@kas1981f-words#@kas1981f#613.286#613.67
368	теперь	теперь	ADV	_	Degree=Pos	_	_	_	@kas1981f-words#@kas1981f#613.67#614.054
369	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@kas1981f-words#@kas1981f#614.054#614.438
370	окутал	окутать	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@kas1981f-words#@kas1981f#614.438#614.83
371	собою	себя	PRON	_	Case=Ins	_	_	_	@kas1981f-words#@kas1981f#616.52#617.43
372	грефа	греф	NOUN	_	Animacy=Anim|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@kas1981f-words#@kas1981f#626.62#626.964
373	/	/	PUNCT	_	_	_	_	_	@kas1981f-words#@kas1981f#626.964#627.308
374	всё	все	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@kas1981f-words#@kas1981f#627.308#627.652
375	/	/	PUNCT	_	_	_	_	_	@kas1981f-words#@kas1981f#627.652#627.996
376	люди	человек	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@kas1981f-words#@kas1981f#627.996#628.34
377	/	/	PUNCT	_	_	_	_	_	@kas1981f-words#@kas1981f#636.79#637.077
378	забираем	забирать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@kas1981f-words#@kas1981f#637.077#637.364
379	деньги	деньги	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur	_	_	_	@kas1981f-words#@kas1981f#637.364#637.651
380	из	из	ADP	_	_	_	_	_	@kas1981f-words#@kas1981f#637.651#637.938
381	сбербанка	сбербанок	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@kas1981f-words#@kas1981f#637.938#638.225
382	/	/	PUNCT	_	_	_	_	_	@kas1981f-words#@kas1981f#638.225#638.512
383	бабушки	бабушка	NOUN	_	Animacy=Anim|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@kas1981f-words#@kas1981f#638.512#638.8
384	.	.	PUNCT	_	_	_	_	_	@kas1981f-words#@kas1981f#646.35#646.631
385	.	.	PUNCT	_	_	_	_	_	@kas1981f-words#@kas1981f#646.631#646.912
386	как	как	ADV	_	Degree=Pos	_	_	_	@kas1981f-words#@kas1981f#646.912#647.193
387	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@kas1981f-words#@kas1981f#647.193#647.474
388	какой-то	какой-то	DET	_	Case=Nom|Gender=Masc|Number=Sing	_	_	_	@kas1981f-words#@kas1981f#647.474#647.755
389	клуб	клуб	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@kas1981f-words#@kas1981f#647.755#648.036
390	о	о	ADP	_	_	_	_	_	@kas1981f-words#@kas1981f#648.036#648.317
391	будущем	будущее	NOUN	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing	_	_	_	@kas1981f-words#@kas1981f#648.317#648.598
392	и	и	CCONJ	_	_	_	_	_	@kas1981f-words#@kas1981f#648.598#648.879
393	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@kas1981f-words#@kas1981f#648.879#649.16
394	вас	вы	PRON	_	Case=Acc|Number=Plur|Person=2	_	_	_	@kas1981f-words#@kas1981f#649.16#649.441
395	запомнил	помнить	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@kas1981f-words#@kas1981f#649.441#649.722
396	с	с	ADP	_	_	_	_	_	@kas1981f-words#@kas1981f#649.722#650.003
397	того	тот	DET	_	Case=Gen|Gender=Neut|Number=Sing	_	_	_	@kas1981f-words#@kas1981f#650.003#650.284
398	времени	время	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@kas1981f-words#@kas1981f#650.284#650.565
399	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@kas1981f-words#@kas1981f#650.565#650.846
400	об	о	ADP	_	_	_	_	_	@kas1981f-words#@kas1981f#650.846#651.127
401	этом	это	PRON	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing	_	_	_	@kas1981f-words#@kas1981f#651.127#651.408
402	поговорим	говорить	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Person=1|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@kas1981f-words#@kas1981f#651.408#651.689
403	/	/	PUNCT	_	_	_	_	_	@kas1981f-words#@kas1981f#651.689#651.97
									@kas1981f-words#@kas1981f#651.97#652.251
# sent_id = 3									@kas1981f-words#@kas1981f#652.251#652.532
# text = так вот вот я вам рассказала почему вы интересный герой / почему я хочу сделать с вами инетрвью ну да всё так / абсолютно теперь вы должны так же искренне расказать почему вы согласились на это интервью даа только поэтому мне щас извините что я вас перебиваю мне кажется что сейчас идет классическая манипуляция / Андрей Курпатов уже сумел сделать два тонких комплимента первое что как бы обычно люди не понимают / но я же согласился / и в этот момент я начинаю думать / ага / значит я такая умная / а второе / что / так бы обычно отказал / но вам / да / то есть вот как бы это двойная манипуляция для начала интервью / и уже после этого я не смогу ничего спрашивать ну вот мы с вами сейчас обменялись ну как бы достаточно искренними репликами как мне показалось на тему того почему я беру интервью и почему вы согласились / и без методологии мы бы ими обменялись и поняли бы друг друга / чем она нам поможет здесь есть еще одна манипуляция / она назывется сбить героя / пойдемте дальше									@kas1981f-words#@kas1981f#652.532#652.83
1	так	так	ADV	_	Degree=Pos	_	_	_	@kas1981f-words#@kas1981f#666.74#666.92
2	вот	вот	PART	_	_	_	_	_	@kas1981f-words#@kas1981f#666.92#667.1
3	вот	вот	PART	_	_	_	_	_	@kas1981f-words#@kas1981f#667.73#668.152
4	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@kas1981f-words#@kas1981f#668.152#668.574
5	вам	вы	PRON	_	Case=Dat|Number=Plur|Person=2	_	_	_	@kas1981f-words#@kas1981f#668.574#668.996
6	рассказала	рассказать	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@kas1981f-words#@kas1981f#668.996#669.42
7	почему	почему	ADV	_	Degree=Pos	_	_	_	@kas1981f-words#@kas1981f#694.84#695.134
8	вы	вы	PRON	_	Case=Nom|Number=Plur|Person=2	_	_	_	@kas1981f-words#@kas1981f#695.134#695.428
9	интересный	интересный	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@kas1981f-words#@kas1981f#695.428#695.722
10	герой	герой	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@kas1981f-words#@kas1981f#695.722#696.016
11	/	/	PUNCT	_	_	_	_	_	@kas1981f-words#@kas1981f#696.016#696.31
12	почему	почему	ADV	_	Degree=Pos	_	_	_	@kas1981f-words#@kas1981f#696.31#696.604
13	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@kas1981f-words#@kas1981f#696.604#696.898
14	хочу	хотеть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@kas1981f-words#@kas1981f#696.898#697.192
15	сделать	делать	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@kas1981f-words#@kas1981f#697.192#697.486
16	с	с	ADP	_	_	_	_	_	@kas1981f-words#@kas1981f#697.486#697.78
17	вами	вы	PRON	_	Case=Ins|Number=Plur|Person=2	_	_	_	@kas1981f-words#@kas1981f#697.78#698.074
18	инетрвью	инетрвью	NOUN	_	Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing	_	_	_	@kas1981f-words#@kas1981f#698.074#698.368
19	ну	ну	PART	_	_	_	_	_	@kas1981f-words#@kas1981f#698.368#698.67
20	да	да	PART	_	_	_	_	_	@kas1981f-words#@kas1981f#700.13#700.76
21	всё	все	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@kas1981f-words#@kas1981f#705.2#705.745
22	так	так	ADV	_	Degree=Pos	_	_	_	@kas1981f-words#@kas1981f#705.745#706.29
23	/	/	PUNCT	_	_	_	_	_	@kas1981f-words#@kas1981f#716.66#717.006
24	абсолютно	абсолютно	ADV	_	Degree=Pos	_	_	_	@kas1981f-words#@kas1981f#717.006#717.352
25	теперь	теперь	ADV	_	Degree=Pos	_	_	_	@kas1981f-words#@kas1981f#717.352#717.698
26	вы	вы	PRON	_	Case=Nom|Number=Plur|Person=2	_	_	_	@kas1981f-words#@kas1981f#717.698#718.044
27	должны	должен	ADJ	_	Degree=Pos|Number=Plur|Variant=Short	_	_	_	@kas1981f-words#@kas1981f#718.044#718.39
28	так	так	ADV	_	Degree=Pos	_	_	_	@kas1981f-words#@kas1981f#718.39#718.736
29	же	же	PART	_	_	_	_	_	@kas1981f-words#@kas1981f#718.736#719.082
30	искренне	искренне	ADV	_	Degree=Pos	_	_	_	@kas1981f-words#@kas1981f#719.082#719.428
31	расказать	расказать	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@kas1981f-words#@kas1981f#719.428#719.774
32	почему	почему	ADV	_	Degree=Pos	_	_	_	@kas1981f-words#@kas1981f#719.774#720.12
33	вы	вы	PRON	_	Case=Nom|Number=Plur|Person=2	_	_	_	@kas1981f-words#@kas1981f#720.12#720.466
34	согласились	согласиться	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@kas1981f-words#@kas1981f#720.466#720.812
35	на	на	ADP	_	_	_	_	_	@kas1981f-words#@kas1981f#720.812#721.158
36	это	этот	DET	_	Case=Acc|Gender=Neut|Number=Sing	_	_	_	@kas1981f-words#@kas1981f#721.158#721.504
37	интервью	интервью	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@kas1981f-words#@kas1981f#721.504#721.85
